id,full_name,profession,license_number,authority,status,province,trust_score,identity_verified,risk_level
f1e084e1-33ff-438e-8684-bccf1541e3ba,"Sipho Khuma",Advocate,LP819329,LPC,Good Standing,Northern Cape,92,true,Low
57e4c2d2-8445-4b1c-ad5f-e4d0f4bca720,"John Smit",Doctor,MP362914,HPCSA,Active,Gauteng,96,true,Low
e686e86d-25f2-4057-b660-df17224a08f8,"Sipho Smit",Psychologist,MP652817,HPCSA,Suspended,Mpumalanga,41,true,Medium
9d63b958-98f3-43a1-bf29-becfe026b16c,"Tumi Smit",Psychologist,MP929345,HPCSA,Practising,Gauteng,93,true,Low
45fc3663-4ba9-4cea-b2da-ab61ef952156,"Kevin Molefe",Doctor,MP484357,HPCSA,Active,Northern Cape,91,true,Low
aa353179-1eee-4c8f-af47-1ab015f35cc5,"Tumi Botha",Advocate,LP390777,LPC,Practising,Eastern Cape,90,true,Low
8c668409-8985-4b95-85a0-1722ac6ec84f,"Chris Muller",Psychologist,MP140046,HPCSA,Good Standing,North West,100,true,Low
2c7b9426-2be2-4f17-8bca-7b60a009c9b5,"Tumi Grootboom",Psychologist,MP779673,HPCSA,Good Standing,North West,98,true,Low
8e14a3a3-8dea-44b0-89e3-5890bd82764a,"Chris Grootboom",Doctor,MP667188,HPCSA,Practising,Limpopo,98,true,Low
7b954725-8d4c-4ec7-96b4-f15f70f45541,"Jane Molefe",Specialist,MP473801,HPCSA,Suspended,Limpopo,43,true,Medium
1b121b03-0160-4e11-b636-e95742ba4333,"John Muller",Psychologist,MP688126,HPCSA,Active,Western Cape,90,true,Low
3e1910c9-8a9d-4aed-9689-677e1dcdbc4b,"Kevin Smith",Attorney,LP918819,LPC,Practising,Limpopo,98,true,Low
37d079a2-8549-4dc3-acee-5fefcd9eb814,"Lindiwe Ndlovu",Attorney,LP267985,LPC,Practising,Eastern Cape,90,true,Low
70f0970e-d7fa-4bc8-9d51-95f8b853cac4,"Sarah Botha",Doctor,MP829094,HPCSA,Struck Off,Limpopo,29,false,Critical
3bd8514a-0d55-44f5-8ff1-8559809021ac,"Chris Smit",Psychologist,MP355207,HPCSA,Practising,KwaZulu-Natal,90,true,Low
8ee26298-c8a4-4b84-a07b-34a2ce44f33b,"Musa Khuma",Psychologist,MP427352,HPCSA,Struck Off,Northern Cape,11,false,Critical
87af8509-c57c-46b5-a6b6-dd58a89549de,"Nomsa Grootboom",Advocate,LP308909,LPC,Practising,Limpopo,90,true,Low
92fb559a-efd3-4711-ac2c-6243b06444e8,"Thabo Zuma",Advocate,LP687393,LPC,Struck Off,Western Cape,19,false,Critical
bcbf6bb6-0b95-4bc6-b02b-d893ebb4a842,"Tumi Ndlovu",Specialist,MP954675,HPCSA,Good Standing,Northern Cape,90,true,Low
3c507d31-08a7-445a-9292-ef59d64df3d2,"Sarah Grootboom",Nurse,REG25709,SANC,Suspended,North West,54,true,Medium
135ed19d-9b5a-452f-b5f7-a4e0fef99b13,"Sarah Muller",Attorney,LP595430,LPC,Practising,Eastern Cape,96,true,Low
8d616d2f-682d-4167-93d2-dc69148ddc39,"Lindiwe Ndlovu",Nurse,REG86274,SANC,Active,Mpumalanga,98,true,Low
f54ad8f1-50a9-4313-98c5-d4546eaad149,"Kevin Zuma",Specialist,MP807676,HPCSA,Active,Mpumalanga,95,true,Low
d49235d6-bb39-4d5f-8e42-a5aa8a85d6ea,"Kevin Zuma",Specialist,MP907938,HPCSA,Struck Off,Gauteng,14,false,Critical
ccbfd09a-1661-48e4-afe4-f13585810111,"Kevin Molefe",Specialist,MP112108,HPCSA,Good Standing,Western Cape,98,true,Low
4756fd6c-0ed9-4a07-8422-bc41a7adad91,"Sipho Ndlovu",Nurse,REG28291,SANC,Practising,Western Cape,92,true,Low
a348f333-0516-4425-a0bf-69cdd4075bf7,"Thabo Smit",Psychologist,MP485255,HPCSA,Struck Off,Northern Cape,0,false,Critical
ae580f3b-305d-4095-b701-fea665300fc7,"Musa Khuma",Advocate,LP548972,LPC,Practising,Limpopo,97,true,Low
4a9f6eca-a37d-4a71-b49f-a96ca70ed6e8,"Nomsa Zuma",Attorney,LP305542,LPC,Good Standing,KwaZulu-Natal,96,true,Low
360e836f-e228-4230-a3a5-baabacf2de6a,"Lerato Ndlovu",Specialist,MP905453,HPCSA,Suspended,North West,50,true,Medium
58db8047-66ef-4d8f-b8a0-375936a92776,"Lerato Muller",Attorney,LP679670,LPC,Active,Limpopo,95,true,Low
a6369fb9-ec0c-4161-8cdb-0818e5d912bf,"John Dlamini",Doctor,MP419630,HPCSA,Struck Off,Eastern Cape,11,false,Critical
01d0a33d-ad32-4b2e-8bcc-de76c79df840,"Nomsa Smith",Nurse,REG90024,SANC,Active,Northern Cape,98,true,Low
c99ab0f1-bfb4-4cdd-bae2-7755ad170c2c,"Kevin Zuma",Doctor,MP879767,HPCSA,Suspended,Gauteng,55,true,Medium
71fa0534-18a0-483c-8e27-c077804cced9,"Sipho Molefe",Advocate,LP454925,LPC,Practising,Mpumalanga,93,true,Low
efda0e56-263b-4b64-865d-b14dcc704af1,"Chris Khuma",Nurse,REG91380,SANC,Suspended,Northern Cape,59,true,Medium
4eddccd5-5146-4ee7-9470-589a8165f8fc,"Sipho Smit",Advocate,LP315749,LPC,Active,Eastern Cape,93,true,Low
d7f4ea48-cb0a-479d-b929-9e7d538590d4,"Nomsa Molefe",Doctor,MP819354,HPCSA,Suspended,Northern Cape,44,true,Medium
a340c0ab-5310-4356-9710-c028d93fd776,"John Ndlovu",Doctor,MP675484,HPCSA,Suspended,Western Cape,57,true,Medium
5cc33249-af35-4023-bb3b-21363bd639f0,"John Grootboom",Advocate,LP721598,LPC,Good Standing,Gauteng,93,true,Low
fbc5a3df-a1ca-4f05-888e-7ad407fc091f,"Lerato Smit",Attorney,LP851389,LPC,Active,Eastern Cape,98,true,Low
db90bce5-1a5d-4994-9dd9-1c4ee9b1e3d1,"Sipho Botha",Psychologist,MP830529,HPCSA,Struck Off,Northern Cape,16,false,Critical
89a68d55-6933-456d-993d-c1d42bca2a34,"Sipho Khuma",Doctor,MP942305,HPCSA,Active,KwaZulu-Natal,95,true,Low
81c89200-7203-47cd-8203-0429e75c9ffc,"Tumi Zuma",Nurse,REG59070,SANC,Suspended,Western Cape,59,true,Medium
704a11a7-21a3-46b9-a165-508cd0c5e862,"Tumi Muller",Attorney,LP597525,LPC,Active,Gauteng,93,true,Low
5245d77d-2062-4b09-996b-8f3dfff2df21,"John Molefe",Nurse,REG26193,SANC,Suspended,Limpopo,53,true,Medium
7b59aeb1-ec51-4e53-bf39-bc0283816bfd,"Thabo Botha",Doctor,MP906149,HPCSA,Suspended,Limpopo,45,true,Medium
a3fc8459-37c9-4df1-a1df-a20bdd1a4f9f,"Chris Dlamini",Advocate,LP772807,LPC,Struck Off,KwaZulu-Natal,7,false,Critical
5160c92d-db31-4799-977a-bc8d60bc633d,"Sarah Zuma",Nurse,REG97184,SANC,Suspended,Western Cape,43,true,Medium
ae8ab4fa-f8af-4d5e-b91e-570d7aafc8ee,"Lerato Grootboom",Nurse,REG48408,SANC,Good Standing,Free State,100,true,Low
e87c6877-32ef-4d24-9cf0-55ccc5027d30,"Lerato Grootboom",Attorney,LP692986,LPC,Practising,North West,99,true,Low
f38416fc-ae96-438c-904a-c94b53669d36,"Kevin Ndlovu",Doctor,MP980462,HPCSA,Active,KwaZulu-Natal,98,true,Low
b6d40bbf-f0c5-4093-b3f8-3af831713924,"John Botha",Advocate,LP178793,LPC,Practising,Eastern Cape,100,true,Low
cda98edd-7ab0-42b9-9b5d-8ec0eec0f158,"Lerato Smith",Psychologist,MP474659,HPCSA,Struck Off,Mpumalanga,23,false,Critical
a7217ab8-3839-4d6d-ae75-5387b780bb3b,"Lindiwe Grootboom",Attorney,LP615608,LPC,Active,Northern Cape,90,true,Low
fdaf9748-0aee-4baa-b4c9-bca8d1987264,"Chris Smit",Specialist,MP269202,HPCSA,Suspended,Limpopo,50,true,Medium
d831b624-6e58-423d-907b-f000a8d99bbb,"Thabo Dlamini",Advocate,LP475584,LPC,Practising,Limpopo,93,true,Low
9f2f8ac8-6736-4770-9e4e-4e9391f91712,"Chris Grootboom",Nurse,REG39157,SANC,Active,Eastern Cape,91,true,Low
38096224-a7a3-4a87-b1aa-ebbce6a11436,"Nomsa Grootboom",Doctor,MP474797,HPCSA,Suspended,North West,53,true,Medium
30dc79f6-ae5b-492b-b867-53372bbc3f42,"Musa Ndlovu",Nurse,REG19027,SANC,Good Standing,Northern Cape,99,true,Low
8fdb934c-8010-4d2a-971a-69d155abae46,"Musa Zuma",Advocate,LP940504,LPC,Good Standing,Free State,90,true,Low
16fa3d08-6f88-4a62-837e-960346eab37d,"Lindiwe Smith",Specialist,MP682957,HPCSA,Suspended,Mpumalanga,57,true,Medium
75fe35ae-a819-41f8-b727-029500abb5f2,"Sarah Smit",Specialist,MP948892,HPCSA,Practising,North West,96,true,Low
95a6cc26-bb78-4fed-afb8-4cc8f878affb,"Sarah Ndlovu",Attorney,LP873047,LPC,Practising,North West,91,true,Low
75201206-d196-451c-8119-5953ac77d468,"Sipho Botha",Doctor,MP231566,HPCSA,Practising,KwaZulu-Natal,94,true,Low
0ed2acb8-e27d-4cdc-aa70-218b42950a4e,"Thabo Dlamini",Nurse,REG63403,SANC,Good Standing,Western Cape,93,true,Low
b94e8fd4-7cad-4f49-bac4-bf2ba69526d7,"John Smit",Nurse,REG42253,SANC,Active,Free State,99,true,Low
eaba3c80-aed1-4979-9500-7e0a2fa06d8f,"Lindiwe Zuma",Specialist,MP733386,HPCSA,Active,Western Cape,98,true,Low
f7a75e78-70d6-4e9b-9c94-e954ff300b99,"Lerato Dlamini",Specialist,MP513955,HPCSA,Practising,Eastern Cape,92,true,Low
0076dcf0-43ac-44a4-8735-befbaae234b6,"Chris Ndlovu",Attorney,LP579460,LPC,Active,Free State,92,true,Low
67c97658-ae27-481c-a5d9-f1fed6496022,"Chris Molefe",Specialist,MP642236,HPCSA,Good Standing,Eastern Cape,98,true,Low
1f6e53b1-b9bd-4235-bc3e-ff56253d4838,"Thabo Molefe",Doctor,MP672536,HPCSA,Struck Off,Northern Cape,5,false,Critical
56328aa4-6b89-40a4-ac0e-fddf046f8505,"Kevin Botha",Attorney,LP109097,LPC,Struck Off,Northern Cape,16,false,Critical
5c92ffc1-5c30-4152-bb55-e2a6358ebb36,"John Khuma",Doctor,MP702796,HPCSA,Suspended,Northern Cape,54,true,Medium
5381c319-dc61-4821-93d0-7a14fa2193d1,"Musa Smit",Doctor,MP146275,HPCSA,Active,Free State,99,true,Low
3d211ec8-a7be-4f73-8c54-9bf51e858664,"Jane Smit",Specialist,MP618410,HPCSA,Suspended,Mpumalanga,55,true,Medium
182cf930-8754-45a7-9fb6-187870515caf,"Lerato Smith",Doctor,MP244850,HPCSA,Active,Mpumalanga,96,true,Low
571a374c-dd47-4715-8dd9-bfd8cb53b63b,"Tumi Dlamini",Advocate,LP361401,LPC,Suspended,Free State,60,true,Medium
c6721a9c-e749-4aed-8e48-96e6718ba1f7,"Lerato Khuma",Attorney,LP671587,LPC,Struck Off,Gauteng,29,false,Critical
18061dd7-eea9-4eb3-b984-76ff60224042,"Jane Botha",Nurse,REG52591,SANC,Practising,Free State,98,true,Low
77578301-7e0e-4f50-b0f0-2f4ef89e6fbf,"Lerato Botha",Psychologist,MP655662,HPCSA,Struck Off,KwaZulu-Natal,8,false,Critical
f3aa6a2e-c4ed-4f34-889d-58aa9060a4db,"Lerato Smith",Psychologist,MP394523,HPCSA,Struck Off,North West,26,false,Critical
65f844bb-ff7f-4277-9ea9-c05f00e47a06,"Kevin Khuma",Nurse,REG84304,SANC,Suspended,North West,40,true,Medium
7ae00fff-c213-49eb-b6b7-0f6c3d50e45d,"Sarah Khuma",Doctor,MP872740,HPCSA,Practising,North West,100,true,Low
af80aad2-9ce2-4c7b-8f5b-8f7821481e1a,"Nomsa Dlamini",Psychologist,MP170395,HPCSA,Good Standing,Free State,90,true,Low
46958d19-089f-4184-856f-869ce6bafaf9,"Nomsa Botha",Advocate,LP858136,LPC,Suspended,KwaZulu-Natal,50,true,Medium
957d4a96-b6b2-414a-8f39-e27624d5fe7b,"Lindiwe Molefe",Advocate,LP159621,LPC,Active,Mpumalanga,96,true,Low
725433db-fbb7-48ce-8ec0-6dfff65ff069,"Chris Muller",Doctor,MP744218,HPCSA,Struck Off,Eastern Cape,19,false,Critical
4b042d38-57e3-450f-ba5d-408c21a67dbf,"Jane Muller",Doctor,MP423695,HPCSA,Suspended,Northern Cape,54,true,Medium
601357c2-de66-4e1d-9f60-d04b3a6dbf98,"Nomsa Molefe",Psychologist,MP153321,HPCSA,Active,Gauteng,90,true,Low
875ab645-722f-4ef5-b9fd-3c475d583126,"Lindiwe Zuma",Specialist,MP589115,HPCSA,Good Standing,Limpopo,97,true,Low
b601df5f-14bd-4106-b2d1-9730c052f82f,"Tumi Botha",Doctor,MP733170,HPCSA,Active,Mpumalanga,97,true,Low
56611c93-421e-45b1-825e-a4435fe613f2,"Nomsa Khuma",Doctor,MP221364,HPCSA,Suspended,KwaZulu-Natal,42,true,Medium
3a8c6614-2df3-40aa-b2b9-6d6feaf3221d,"Tumi Molefe",Advocate,LP244085,LPC,Active,Gauteng,99,true,Low
99730b47-e042-484d-89f2-dcf22811dc41,"Chris Smit",Attorney,LP581673,LPC,Active,Western Cape,94,true,Low
edd5b69f-5191-4531-9d5b-b22a7c1b3349,"Jane Muller",Psychologist,MP459821,HPCSA,Active,KwaZulu-Natal,98,true,Low
b5fe9bbf-f6da-4bc7-bdc5-81b1f77c3900,"Thabo Khuma",Advocate,LP702692,LPC,Practising,Northern Cape,99,true,Low
ba5b899d-7a81-4967-8515-dda365257c99,"Kevin Ndlovu",Nurse,REG56604,SANC,Suspended,Limpopo,49,true,Medium
1c65ca9f-6807-4c08-829a-7e904c7cf98c,"John Muller",Doctor,MP741088,HPCSA,Active,Limpopo,97,true,Low
5da62163-a9e4-4db5-9740-05c5e89b9bcc,"Nomsa Dlamini",Attorney,LP471766,LPC,Suspended,Limpopo,57,true,Medium
d156b1eb-5192-48c2-aea0-2d43eb1ca05b,"John Smit",Nurse,REG58698,SANC,Suspended,Limpopo,54,true,Medium
5bdbf579-d533-4c6a-8191-33994f14ae7f,"Jane Dlamini",Nurse,REG54251,SANC,Practising,Limpopo,92,true,Low
c09e99f9-9e62-4dd8-b577-0da7f40d952e,"Tumi Dlamini",Nurse,REG36035,SANC,Good Standing,Western Cape,90,true,Low
dff92095-3369-4c6b-ba2a-ecca237f9f69,"Sipho Molefe",Specialist,MP587190,HPCSA,Suspended,Western Cape,45,true,Medium
a353e8a3-8c3a-40f7-8fbc-dd886023c082,"Nomsa Zuma",Doctor,MP921665,HPCSA,Active,Western Cape,92,true,Low
0305c3cf-2202-4ab3-aca4-fe83899b06be,"Sarah Khuma",Psychologist,MP119541,HPCSA,Practising,Free State,91,true,Low
23905ae2-c13b-459b-ba1e-eb1477418e6d,"Sarah Molefe",Psychologist,MP194111,HPCSA,Suspended,KwaZulu-Natal,54,true,Medium
91de5eeb-2897-4616-9c5c-0bac18463f48,"Jane Zuma",Psychologist,MP207055,HPCSA,Suspended,KwaZulu-Natal,52,true,Medium
eb17d698-b557-410c-92fc-a77eddaf7161,"Chris Zuma",Advocate,LP762338,LPC,Practising,Northern Cape,98,true,Low
c462e171-545e-4b0a-b283-57943cf01f90,"Chris Molefe",Doctor,MP466184,HPCSA,Good Standing,North West,94,true,Low
35a5b57b-d8a5-4f2d-b8cb-90d6f25a6075,"Thabo Zuma",Advocate,LP182158,LPC,Struck Off,Free State,5,false,Critical
ff53ee2a-368c-4c8c-bad4-ef0e1f625fb9,"Tumi Smith",Psychologist,MP160921,HPCSA,Good Standing,Eastern Cape,100,true,Low
69f1bd6e-792b-40e3-8cf9-d9e06ec54882,"Nomsa Dlamini",Doctor,MP574640,HPCSA,Suspended,North West,60,true,Medium
667e7e5e-4513-4787-b773-73cd3d01588f,"John Smit",Advocate,LP651224,LPC,Practising,Eastern Cape,90,true,Low
36ff6949-6290-4ee8-8177-3859455807b7,"Nomsa Dlamini",Specialist,MP674838,HPCSA,Struck Off,Gauteng,0,false,Critical
a8b34bda-55d2-4a9e-b0a9-a29884bb69ea,"Tumi Grootboom",Specialist,MP602594,HPCSA,Struck Off,Western Cape,5,false,Critical
0ed0203f-db1d-469f-b9f7-44529515b9f5,"Chris Ndlovu",Nurse,REG96796,SANC,Active,Northern Cape,93,true,Low
d116e2fe-bafb-4f39-a0bd-5a8d9f0c771d,"Sipho Ndlovu",Nurse,REG68777,SANC,Suspended,Free State,49,true,Medium
03259877-d854-41f6-8e84-51923ca7fe73,"Sipho Grootboom",Nurse,REG67953,SANC,Good Standing,Gauteng,96,true,Low
c03ab4e4-0482-4325-8eec-43cd2eeac088,"John Molefe",Nurse,REG47342,SANC,Good Standing,Free State,94,true,Low
4884afb7-d60c-4ac2-962c-8b9417e82cb8,"Jane Zuma",Attorney,LP943050,LPC,Practising,North West,93,true,Low
bb0849a0-be31-4322-aca4-bf98d9d75c04,"Lindiwe Botha",Specialist,MP521330,HPCSA,Active,Gauteng,90,true,Low
6d00580c-72ce-48c4-a12a-e467aed6514f,"Sipho Zuma",Attorney,LP269927,LPC,Good Standing,Western Cape,97,true,Low
27674aa1-5315-47b0-98f4-0a27dd296677,"Tumi Botha",Nurse,REG12747,SANC,Struck Off,Eastern Cape,30,false,Critical
5feeafff-a930-4d0e-82c9-869769080e1f,"Musa Smith",Specialist,MP636981,HPCSA,Good Standing,Gauteng,95,true,Low
df3fc031-b1a0-4ab8-90b2-c4a242f72764,"Nomsa Molefe",Specialist,MP904110,HPCSA,Active,Gauteng,91,true,Low
1852048c-bbc3-4b24-b846-f3236031672f,"Lindiwe Smit",Psychologist,MP135811,HPCSA,Good Standing,Limpopo,97,true,Low
1e287f00-6876-4cc9-b230-3b115eb74112,"Lindiwe Molefe",Specialist,MP774573,HPCSA,Struck Off,Gauteng,21,false,Critical
af825bb1-e050-4b35-adb6-afea48024d03,"Kevin Zuma",Advocate,LP416143,LPC,Good Standing,Eastern Cape,97,true,Low
f8e0dda8-2a7e-4eb6-91c9-72c99e1d10f8,"Sarah Khuma",Psychologist,MP370523,HPCSA,Good Standing,Free State,100,true,Low
e6985104-e54e-44ed-a556-f5b9ef1d0f60,"Musa Molefe",Nurse,REG84177,SANC,Active,Free State,98,true,Low
b0d95fa2-7285-46b6-86f3-34a98d2f9d9d,"John Smith",Nurse,REG70432,SANC,Good Standing,Limpopo,92,true,Low
7fe8004c-24d2-4751-8180-d4c0ed804411,"John Molefe",Nurse,REG47250,SANC,Good Standing,Gauteng,97,true,Low
79fc16a3-dcd7-4405-9e4b-0ee49f2647b0,"Lerato Botha",Attorney,LP936223,LPC,Active,Gauteng,97,true,Low
efd841c4-9d85-4a13-a16a-3d02627b8664,"Lindiwe Zuma",Attorney,LP541599,LPC,Struck Off,North West,16,false,Critical
5be549ff-4ca5-4929-a48a-658ae5e7642b,"Lindiwe Smith",Advocate,LP624798,LPC,Struck Off,Northern Cape,26,false,Critical
5486dac7-9ab9-4a50-bfcc-9198592d368c,"Nomsa Khuma",Doctor,MP911944,HPCSA,Suspended,Northern Cape,45,true,Medium
20768db3-9813-4d0a-a869-360f5065e09c,"Sarah Botha",Attorney,LP129859,LPC,Active,Western Cape,93,true,Low
1e78b6ce-3675-4f8d-b240-71eb6adb7ce6,"Sarah Zuma",Attorney,LP621404,LPC,Suspended,Northern Cape,41,true,Medium
d911e7e5-a96c-42cc-b9e7-4f3419be6c5c,"Sarah Khuma",Advocate,LP433222,LPC,Practising,North West,97,true,Low
c6933b4e-4108-4a21-a2be-85d94af1b35b,"Chris Dlamini",Specialist,MP858470,HPCSA,Struck Off,Eastern Cape,24,false,Critical
be4edc60-53eb-4417-b597-342cf0619064,"Sarah Botha",Doctor,MP236146,HPCSA,Practising,KwaZulu-Natal,97,true,Low
5a37518c-7a8a-49a2-8e15-48bd7af1ed7b,"Lindiwe Ndlovu",Doctor,MP228463,HPCSA,Suspended,Eastern Cape,47,true,Medium
3ec09536-fb54-407b-a36b-0397d76157d1,"Kevin Smit",Attorney,LP741949,LPC,Suspended,Limpopo,40,true,Medium
92774c68-8f25-4382-8b18-446a7345802b,"Jane Smit",Nurse,REG13420,SANC,Good Standing,Free State,91,true,Low
002f88df-23b5-489c-9438-60bddb5f4ffe,"Thabo Smith",Attorney,LP790312,LPC,Suspended,Mpumalanga,45,true,Medium
a480bbbd-7b1b-4dd1-9fd4-0b16b980dc25,"Lerato Molefe",Attorney,LP546126,LPC,Struck Off,KwaZulu-Natal,13,false,Critical
7d5fa49e-11f1-4387-854a-0bd89f3ad10c,"Sarah Molefe",Advocate,LP518033,LPC,Good Standing,North West,92,true,Low
2e147b60-adb1-4de6-9bab-668bacef0d04,"Musa Grootboom",Psychologist,MP410365,HPCSA,Good Standing,Western Cape,91,true,Low
05123a03-5a2f-41bc-b4c7-324578ef9f3d,"Sarah Smith",Doctor,MP905698,HPCSA,Practising,Eastern Cape,98,true,Low
81d524e4-145d-4576-8123-5bf51915de98,"Jane Ndlovu",Attorney,LP118262,LPC,Struck Off,KwaZulu-Natal,19,false,Critical
7666bec8-c933-4965-beba-5287300c1cb3,"Sarah Botha",Specialist,MP808474,HPCSA,Good Standing,Limpopo,91,true,Low
611d440c-d3a8-477b-b78b-e206ae67e48f,"Nomsa Grootboom",Attorney,LP330905,LPC,Struck Off,KwaZulu-Natal,0,false,Critical
af7f4bb4-8251-4a10-b66d-54dfe25242d0,"Sarah Smit",Psychologist,MP314430,HPCSA,Active,Mpumalanga,92,true,Low
0d150dbb-bdea-4b4c-bc3a-f65a4e44606c,"John Muller",Attorney,LP358351,LPC,Suspended,Gauteng,51,true,Medium
6ad0fd42-e6cc-4b11-aa97-8f675b775d7a,"Lerato Grootboom",Advocate,LP577618,LPC,Active,Mpumalanga,94,true,Low
80669bab-f8a4-4a40-863a-a71fd6c72d69,"Nomsa Smith",Advocate,LP735480,LPC,Suspended,Eastern Cape,59,true,Medium
da9c8463-e1cc-4a6c-a441-e061daf6d231,"Thabo Muller",Specialist,MP979637,HPCSA,Struck Off,Northern Cape,28,false,Critical
e98c3cd4-f3c3-4e46-a10e-361fb6749e00,"Tumi Grootboom",Attorney,LP753890,LPC,Good Standing,Mpumalanga,95,true,Low
81a22f8e-23a0-4297-8ddc-ea1dd697d5cf,"Musa Ndlovu",Specialist,MP569537,HPCSA,Struck Off,KwaZulu-Natal,28,false,Critical
008cfc77-4e5d-42f3-b0c1-93701cea25ab,"Sarah Grootboom",Advocate,LP267353,LPC,Active,Free State,93,true,Low
f090e66e-aa1c-4444-84bf-5810e7c933b0,"Lerato Botha",Doctor,MP236161,HPCSA,Struck Off,Eastern Cape,13,false,Critical
5aa70e1e-eea2-4da5-a3ec-132a5c489b85,"Lindiwe Grootboom",Attorney,LP301251,LPC,Struck Off,North West,5,false,Critical
8e5b8cd8-f2c7-4ca2-b602-8929ae49c7d9,"Nomsa Zuma",Nurse,REG39929,SANC,Active,Gauteng,97,true,Low
1c893e4d-9e3f-4b0a-b1fe-ab3b44acf3dc,"Nomsa Dlamini",Psychologist,MP247415,HPCSA,Good Standing,North West,94,true,Low
d8361315-7bcc-4103-a999-cd6cd7254fa4,"Lerato Smit",Psychologist,MP456663,HPCSA,Struck Off,KwaZulu-Natal,29,false,Critical
6a069b7c-3af4-4127-9df0-28f3390a909d,"Lindiwe Molefe",Advocate,LP710452,LPC,Active,Mpumalanga,93,true,Low
e2acdb4f-ce4b-49a3-9591-a92abef9d30b,"Kevin Ndlovu",Specialist,MP981294,HPCSA,Practising,Western Cape,90,true,Low
e4368c30-a7d8-4d8b-9985-9231206e12fe,"Lerato Muller",Doctor,MP179937,HPCSA,Struck Off,Limpopo,8,false,Critical
ee72b270-373f-46c9-93e5-b5d43429b37e,"Sipho Khuma",Doctor,MP449462,HPCSA,Active,Limpopo,90,true,Low
35f9019b-ed0f-4af0-8dd2-4cab2c1acb80,"Nomsa Khuma",Nurse,REG14080,SANC,Good Standing,KwaZulu-Natal,91,true,Low
d63852b4-cb8d-488a-8722-91d2156bb13c,"Lerato Dlamini",Psychologist,MP289336,HPCSA,Good Standing,KwaZulu-Natal,90,true,Low
42a2abaf-c8e6-4851-b6a6-955dc0a365a0,"Chris Grootboom",Attorney,LP813273,LPC,Struck Off,Limpopo,15,false,Critical
facb070c-d0c9-414a-97f7-9767674cd6d5,"Chris Smith",Nurse,REG10792,SANC,Active,North West,95,true,Low
6e5b915c-b56a-41d3-b3b4-577f0bd6b1ab,"Sipho Smit",Psychologist,MP315300,HPCSA,Good Standing,Limpopo,95,true,Low
e897cee7-964b-4228-ba22-bcfaba59fb74,"Thabo Botha",Attorney,LP965956,LPC,Good Standing,Western Cape,99,true,Low
23954760-be42-41ac-8673-73f6297624bb,"Lerato Molefe",Doctor,MP261458,HPCSA,Suspended,Eastern Cape,57,true,Medium
08b5735c-d6ee-484e-9450-4d4fbb42faba,"Chris Grootboom",Doctor,MP521795,HPCSA,Good Standing,Mpumalanga,94,true,Low
2e459d27-a849-41bc-969f-0a3186d56094,"Lindiwe Smith",Psychologist,MP791991,HPCSA,Practising,KwaZulu-Natal,91,true,Low
02918c55-b15c-48ef-bb60-d244fc15218a,"Sarah Grootboom",Psychologist,MP611598,HPCSA,Active,Limpopo,92,true,Low
86db6cab-06ef-402e-bb89-885310d6c52f,"John Zuma",Advocate,LP797102,LPC,Suspended,North West,53,true,Medium
087cc1e2-54b5-465b-a504-1f79906130b1,"Thabo Grootboom",Doctor,MP980878,HPCSA,Struck Off,Mpumalanga,30,false,Critical
3d9de0fc-367b-4b2e-94c4-c8d4da264069,"Lerato Smith",Specialist,MP498865,HPCSA,Struck Off,Gauteng,28,false,Critical
bd845bda-953c-46d9-a218-cfbc49005943,"Sipho Smit",Nurse,REG31128,SANC,Good Standing,KwaZulu-Natal,96,true,Low
e5695f98-da75-4132-9e2a-39f398b65fdb,"Lindiwe Dlamini",Advocate,LP572050,LPC,Active,Limpopo,99,true,Low
9439e584-78f1-4c43-b591-0780d953c681,"Tumi Muller",Attorney,LP380701,LPC,Suspended,Western Cape,54,true,Medium
c53373b1-1eda-4252-86d0-2f5b386f564b,"Tumi Grootboom",Psychologist,MP384444,HPCSA,Practising,Eastern Cape,94,true,Low
e7183e9c-8fe1-4c25-9297-76f6681bfbab,"Lindiwe Botha",Psychologist,MP461983,HPCSA,Good Standing,Free State,99,true,Low
cc7faeb4-a72d-4a80-a1bd-473aac368989,"Thabo Khuma",Nurse,REG12659,SANC,Practising,Eastern Cape,95,true,Low
191c9d43-3f63-495b-8424-c6953ddd4ecf,"Sarah Molefe",Specialist,MP596654,HPCSA,Active,Eastern Cape,98,true,Low
2c936764-1d0c-4eb2-8c81-2292afc32af7,"Lindiwe Botha",Nurse,REG47752,SANC,Struck Off,Eastern Cape,19,false,Critical
e28f28ec-f931-4116-92f6-cbc6cc347169,"Lindiwe Dlamini",Doctor,MP102838,HPCSA,Practising,Northern Cape,99,true,Low
b48a60f6-cd69-460b-bdbe-1bf181677bb5,"Lindiwe Ndlovu",Specialist,MP250158,HPCSA,Struck Off,Northern Cape,22,false,Critical
48d8a872-e27a-4e9e-b431-31ac1d9c2d78,"Lerato Khuma",Attorney,LP312841,LPC,Good Standing,Limpopo,91,true,Low
c883f010-6606-4e11-9ba0-82ec378d2e50,"Musa Khuma",Doctor,MP414323,HPCSA,Suspended,Mpumalanga,58,true,Medium
89fab4b7-5d50-48e5-a5e4-7dad03ecdc6b,"Kevin Smit",Psychologist,MP979640,HPCSA,Suspended,Limpopo,52,true,Medium
